{'N': 101, 'M': 6, 'A': 3, 'lam': 50, 'mu': 10, 'K': 10, 'Ca': 0.02, 'Cr': 13.41, 'Cs': 0.02, 'Cp': 0.134, 'Ck': 2, 'W': 0.083, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 606
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	       0.0255254   1
 etat : 1	(   0,   1)	         0.02806   1
 etat : 2	(   0,   2)	        0.031395   1
 etat : 3	(   0,   3)	       0.0352762   1
 etat : 4	(   0,   4)	       0.0397161   1
 etat : 5	(   0,   5)	       0.0447818   1
 etat : 6	(   0,   6)	       0.0481614   2
 etat : 7	(   0,   7)	       0.0519234   2
 etat : 8	(   0,   8)	        0.056347   2
 etat : 9	(   0,   9)	       0.0615473   2
 etat : 10	(   0,  10)	        0.067128   2
 etat : 11	(   0,  11)	       0.0729607   2
 etat : 12	(   0,  12)	       0.0792931   2
 etat : 13	(   0,  13)	       0.0858491   2
 etat : 14	(   0,  14)	       0.0929561   2
 etat : 15	(   0,  15)	        0.100123   2
 etat : 16	(   0,  16)	        0.107815   2
 etat : 17	(   0,  17)	        0.115855   2
 etat : 18	(   0,  18)	        0.124209   2
 etat : 19	(   0,  19)	        0.132988   2
 etat : 20	(   0,  20)	        0.142088   2
 etat : 21	(   0,  21)	        0.151911   2
 etat : 22	(   0,  22)	        0.162158   2
 etat : 23	(   0,  23)	        0.173588   2
 etat : 24	(   0,  24)	        0.185965   2
 etat : 25	(   0,  25)	        0.199981   2
 etat : 26	(   0,  26)	        0.215548   2
 etat : 27	(   0,  27)	        0.232754   2
 etat : 28	(   0,  28)	        0.251415   2
 etat : 29	(   0,  29)	        0.271284   2
 etat : 30	(   0,  30)	        0.292129   2
 etat : 31	(   0,  31)	        0.313739   2
 etat : 32	(   0,  32)	        0.335946   2
 etat : 33	(   0,  33)	        0.358622   2
 etat : 34	(   0,  34)	        0.381665   2
 etat : 35	(   0,  35)	        0.404995   2
 etat : 36	(   0,  36)	        0.428549   2
 etat : 37	(   0,  37)	        0.452279   2
 etat : 38	(   0,  38)	        0.476146   2
 etat : 39	(   0,  39)	        0.500122   2
 etat : 40	(   0,  40)	        0.524181   2
 etat : 41	(   0,  41)	        0.548307   2
