{'N': 101, 'M': 3, 'A': 3, 'lam': 50, 'mu': 20, 'K': 5, 'Ca': 0.00068, 'Cr': 58.09, 'Cs': 0.04, 'Cp': 0.581, 'Ck': 2, 'W': 0.25, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 303
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	      0.00828753   1
 etat : 1	(   0,   1)	      0.00840505   1
 etat : 2	(   0,   2)	      0.00858319   1
 etat : 3	(   0,   3)	      0.00880621   1
 etat : 4	(   0,   4)	        0.009073   1
 etat : 5	(   0,   5)	      0.00938819   1
 etat : 6	(   0,   6)	      0.00975924   1
 etat : 7	(   0,   7)	       0.0101956   1
 etat : 8	(   0,   8)	       0.0107086   1
 etat : 9	(   0,   9)	       0.0113116   1
 etat : 10	(   0,  10)	       0.0120206   1
 etat : 11	(   0,  11)	       0.0128539   1
 etat : 12	(   0,  12)	       0.0138335   1
 etat : 13	(   0,  13)	        0.014985   2
 etat : 14	(   0,  14)	       0.0152286   2
 etat : 15	(   0,  15)	       0.0154247   2
 etat : 16	(   0,  16)	       0.0156055   2
 etat : 17	(   0,  17)	       0.0157951   2
 etat : 18	(   0,  18)	       0.0160136   2
 etat : 19	(   0,  19)	       0.0162806   2
 etat : 20	(   0,  20)	       0.0166172   2
 etat : 21	(   0,  21)	       0.0170486   2
 etat : 22	(   0,  22)	       0.0176057   2
 etat : 23	(   0,  23)	       0.0183278   2
 etat : 24	(   0,  24)	       0.0192657   2
 etat : 25	(   0,  25)	       0.0204847   2
 etat : 26	(   0,  26)	       0.0277621   2
 etat : 27	(   0,  27)	        0.035247   2
 etat : 28	(   0,  28)	       0.0424934   2
 etat : 29	(   0,  29)	       0.0499874   2
 etat : 30	(   0,  30)	        0.057907   2
 etat : 31	(   0,  31)	        0.066515   2
 etat : 32	(   0,  32)	       0.0762065   2
 etat : 33	(   0,  33)	       0.0875812   2
 etat : 34	(   0,  34)	        0.101554   2
 etat : 35	(   0,  35)	        0.119522   2
 etat : 36	(   0,  36)	        0.143626   2
 etat : 37	(   0,  37)	        0.177145   2
 etat : 38	(   0,  38)	        0.221912   2
 etat : 39	(   0,  39)	        0.278236   2
 etat : 40	(   0,  40)	        0.345272   2
 etat : 41	(   0,  41)	        0.420693   2
 etat : 42	(   0,  42)	        0.502678   2
 etat : 43	(   0,  43)	        0.589801   2
 etat : 44	(   0,  44)	        0.680945   2
 etat : 45	(   0,  45)	        0.775238   2
 etat : 46	(   0,  46)	        0.871995   2
 etat : 47	(   0,  47)	         0.97068   2
 etat : 48	(   0,  48)	         1.07088   2
 etat : 49	(   0,  49)	         1.17225   2
 etat : 50	(   0,  50)	         1.27456   2
 etat : 51	(   0,  51)	         1.37758   2
 etat : 52	(   0,  52)	         1.48118   2
 etat : 53	(   0,  53)	         1.58521   2
 etat : 54	(   0,  54)	          1.6896   2
 etat : 55	(   0,  55)	         1.79425   2
 etat : 56	(   0,  56)	         1.89912   2
 etat : 57	(   0,  57)	         2.00416   2
 etat : 58	(   0,  58)	         2.10933   2
 etat : 59	(   0,  59)	          2.2146   2
 etat : 60	(   0,  60)	         2.31995   2
 etat : 61	(   0,  61)	         2.42536   2
 etat : 62	(   0,  62)	         2.53082   2
 etat : 63	(   0,  63)	         2.63633   2
 etat : 64	(   0,  64)	         2.74186   2
 etat : 65	(   0,  65)	         2.84743   2
 etat : 66	(   0,  66)	         2.95302   2
 etat : 67	(   0,  67)	         3.05863   2
 etat : 68	(   0,  68)	         3.16428   2
 etat : 69	(   0,  69)	         3.26996   2
 etat : 70	(   0,  70)	         3.37569   2
 etat : 71	(   0,  71)	         3.48148   2
 etat : 72	(   0,  72)	         3.58737   2
 etat : 73	(   0,  73)	         3.69341   2
 etat : 74	(   0,  74)	         3.79968   2
 etat : 75	(   0,  75)	         3.90629   2
 etat : 76	(   0,  76)	         4.01342   2
 etat : 77	(   0,  77)	         4.12136   2
 etat : 78	(   0,  78)	         4.23053   2
 etat : 79	(   0,  79)	         4.34158   2
 etat : 80	(   0,  80)	         4.45552   2
 etat : 81	(   0,  81)	         4.57389   2
 etat : 82	(   0,  82)	         4.69906   2
 etat : 83	(   0,  83)	         4.83463   2
 etat : 84	(   0,  84)	         4.98615   2
 etat : 85	(   0,  85)	         5.16214   2
 etat : 86	(   0,  86)	         5.37563   2
 etat : 87	(   0,  87)	         5.64661   2
 etat : 88	(   0,  88)	         6.00572   2
 etat : 89	(   0,  89)	         6.49993   2
 etat : 90	(   0,  90)	         7.20127   2
 etat : 91	(   0,  91)	         8.22014   2
 etat : 92	(   0,  92)	         9.72577   2
 etat : 93	(   0,  93)	         11.9776   2
 etat : 94	(   0,  94)	         15.3735   2
 etat : 95	(   0,  95)	         20.5231   2
 etat : 96	(   0,  96)	         28.3613   2
 etat : 97	(   0,  97)	          40.321   2
 etat : 98	(   0,  98)	         58.5993   2
 etat : 99	(   0,  99)	         86.5642   2
 etat : 100	(   0, 100)	         138.568   2

 etat : 101	(   1,   0)	      0.00918564   0
 etat : 102	(   1,   1)	      0.00906616   0
 etat : 103	(   1,   2)	       0.0092443   0
 etat : 104	(   1,   3)	      0.00946732   0
 etat : 105	(   1,   4)	      0.00973411   0
 etat : 106	(   1,   5)	       0.0100493   0
 etat : 107	(   1,   6)	       0.0104203   0
 etat : 108	(   1,   7)	       0.0108567   0
 etat : 109	(   1,   8)	       0.0113697   0
 etat : 110	(   1,   9)	       0.0119728   0
 etat : 111	(   1,  10)	       0.0126817   0
 etat : 112	(   1,  11)	       0.0134691   1
 etat : 113	(   1,  12)	       0.0139744   1
 etat : 114	(   1,  13)	       0.0143125   1
 etat : 115	(   1,  14)	       0.0145561   1
 etat : 116	(   1,  15)	       0.0147522   1
 etat : 117	(   1,  16)	        0.014933   1
 etat : 118	(   1,  17)	       0.0151226   1
 etat : 119	(   1,  18)	       0.0153411   1
