{'N': 101, 'M': 3, 'A': 3, 'lam': 50, 'mu': 20, 'K': 10, 'Ca': 0.04, 'Cr': 58.09, 'Cs': 0.04, 'Cp': 0.581, 'Ck': 2, 'W': 0.25, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 303
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	       0.0134224   1
 etat : 1	(   0,   1)	       0.0141344   1
 etat : 2	(   0,   2)	       0.0152138   1
 etat : 3	(   0,   3)	       0.0165651   1
 etat : 4	(   0,   4)	       0.0181816   1
 etat : 5	(   0,   5)	       0.0200913   1
 etat : 6	(   0,   6)	       0.0223395   1
 etat : 7	(   0,   7)	       0.0249834   1
 etat : 8	(   0,   8)	       0.0280916   1
 etat : 9	(   0,   9)	       0.0317456   1
 etat : 10	(   0,  10)	       0.0360409   1
 etat : 11	(   0,  11)	       0.0410901   1
 etat : 12	(   0,  12)	       0.0470255   1
 etat : 13	(   0,  13)	       0.0540026   1
 etat : 14	(   0,  14)	       0.0560885   2
 etat : 15	(   0,  15)	       0.0566849   2
 etat : 16	(   0,  16)	       0.0574606   2
 etat : 17	(   0,  17)	       0.0584697   2
 etat : 18	(   0,  18)	       0.0597822   2
 etat : 19	(   0,  19)	       0.0614896   2
 etat : 20	(   0,  20)	       0.0637104   2
 etat : 21	(   0,  21)	       0.0665992   2
 etat : 22	(   0,  22)	       0.0703568   2
 etat : 23	(   0,  23)	       0.0752447   2
 etat : 24	(   0,  24)	       0.0816026   2
 etat : 25	(   0,  25)	       0.0898728   2
 etat : 26	(   0,  26)	         0.10063   2
 etat : 27	(   0,  27)	        0.111789   2
 etat : 28	(   0,  28)	        0.119342   2
 etat : 29	(   0,  29)	        0.126615   2
 etat : 30	(   0,  30)	        0.134362   2
 etat : 31	(   0,  31)	        0.142834   2
 etat : 32	(   0,  32)	         0.15242   2
 etat : 33	(   0,  33)	        0.163712   2
 etat : 34	(   0,  34)	        0.177619   2
 etat : 35	(   0,  35)	        0.195536   2
 etat : 36	(   0,  36)	        0.219601   2
 etat : 37	(   0,  37)	        0.253089   2
