{'N': 101, 'M': 6, 'A': 3, 'lam': 50, 'mu': 10, 'K': 20, 'Ca': 0.02, 'Cr': 13.41, 'Cs': 0.02, 'Cp': 0.134, 'Ck': 2, 'W': 0.167, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 606
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	       0.0126828   1
 etat : 1	(   0,   1)	       0.0137304   1
 etat : 2	(   0,   2)	       0.0151088   1
 etat : 3	(   0,   3)	       0.0167129   1
 etat : 4	(   0,   4)	       0.0185479   1
 etat : 5	(   0,   5)	       0.0206416   1
 etat : 6	(   0,   6)	       0.0230295   1
 etat : 7	(   0,   7)	       0.0257527   1
 etat : 8	(   0,   8)	       0.0288582   1
 etat : 9	(   0,   9)	       0.0323998   1
 etat : 10	(   0,  10)	        0.034605   2
 etat : 11	(   0,  11)	       0.0359896   2
 etat : 12	(   0,  12)	       0.0376171   2
 etat : 13	(   0,  13)	       0.0395303   2
 etat : 14	(   0,  14)	       0.0417793   2
 etat : 15	(   0,  15)	        0.044423   2
 etat : 16	(   0,  16)	       0.0475307   2
 etat : 17	(   0,  17)	       0.0511838   2
 etat : 18	(   0,  18)	       0.0547038   2
 etat : 19	(   0,  19)	       0.0583272   2
 etat : 20	(   0,  20)	       0.0615118   2
 etat : 21	(   0,  21)	       0.0649964   2
 etat : 22	(   0,  22)	       0.0688489   2
 etat : 23	(   0,  23)	       0.0731528   2
 etat : 24	(   0,  24)	       0.0780104   2
 etat : 25	(   0,  25)	       0.0835472   2
 etat : 26	(   0,  26)	       0.0888165   2
 etat : 27	(   0,  27)	       0.0940209   2
 etat : 28	(   0,  28)	       0.0987791   2
 etat : 29	(   0,  29)	        0.103674   2
 etat : 30	(   0,  30)	        0.108786   2
 etat : 31	(   0,  31)	        0.114418   2
 etat : 32	(   0,  32)	        0.120728   2
 etat : 33	(   0,  33)	        0.127269   2
 etat : 34	(   0,  34)	        0.134053   2
 etat : 35	(   0,  35)	        0.140436   2
 etat : 36	(   0,  36)	        0.146657   2
 etat : 37	(   0,  37)	        0.152679   2
 etat : 38	(   0,  38)	         0.15886   2
 etat : 39	(   0,  39)	        0.165495   2
 etat : 40	(   0,  40)	         0.17273   2
 etat : 41	(   0,  41)	        0.180342   2
 etat : 42	(   0,  42)	         0.18847   2
 etat : 43	(   0,  43)	        0.196215   2
 etat : 44	(   0,  44)	        0.204213   2
 etat : 45	(   0,  45)	        0.211757   2
 etat : 46	(   0,  46)	        0.219817   2
 etat : 47	(   0,  47)	        0.228426   2
 etat : 48	(   0,  48)	        0.238242   2
 etat : 49	(   0,  49)	        0.249676   2
 etat : 50	(   0,  50)	        0.262852   2
 etat : 51	(   0,  51)	        0.277965   2
 etat : 52	(   0,  52)	        0.294787   2
 etat : 53	(   0,  53)	        0.313169   2
 etat : 54	(   0,  54)	        0.332815   2
 etat : 55	(   0,  55)	        0.353483   2
 etat : 56	(   0,  56)	        0.374953   2
 etat : 57	(   0,  57)	        0.397052   2
 etat : 58	(   0,  58)	        0.419643   2
 etat : 59	(   0,  59)	        0.442619   2
 etat : 60	(   0,  60)	        0.465897   2
 etat : 61	(   0,  61)	        0.489411   2
 etat : 62	(   0,  62)	         0.51311   2
 etat : 63	(   0,  63)	        0.536954   2
 etat : 64	(   0,  64)	        0.560913   2
