{'N': 101, 'M': 6, 'A': 3, 'lam': 50, 'mu': 10, 'K': 10, 'Ca': 0, 'Cr': 13.41, 'Cs': 0.02, 'Cp': 0.134, 'Ck': 2, 'W': 0.083, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 606
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	      0.00689802   1
 etat : 1	(   0,   1)	      0.00727576   1
 etat : 2	(   0,   2)	      0.00777279   1
 etat : 3	(   0,   3)	      0.00835123   1
 etat : 4	(   0,   4)	      0.00901293   1
 etat : 5	(   0,   5)	       0.0097679   2
 etat : 6	(   0,   6)	       0.0103589   2
 etat : 7	(   0,   7)	       0.0109527   2
 etat : 8	(   0,   8)	       0.0116164   2
 etat : 9	(   0,   9)	       0.0135113   2
 etat : 10	(   0,  10)	       0.0159865   2
 etat : 11	(   0,  11)	       0.0184699   2
 etat : 12	(   0,  12)	       0.0215273   2
 etat : 13	(   0,  13)	       0.0251215   2
 etat : 14	(   0,  14)	       0.0289597   2
 etat : 15	(   0,  15)	       0.0332535   2
 etat : 16	(   0,  16)	       0.0379685   2
 etat : 17	(   0,  17)	       0.0429889   2
 etat : 18	(   0,  18)	       0.0485853   2
 etat : 19	(   0,  19)	       0.0546817   2
 etat : 20	(   0,  20)	       0.0613766   2
 etat : 21	(   0,  21)	       0.0690743   2
 etat : 22	(   0,  22)	       0.0778113   2
 etat : 23	(   0,  23)	       0.0880252   2
 etat : 24	(   0,  24)	       0.0999404   2
 etat : 25	(   0,  25)	        0.113623   2
 etat : 26	(   0,  26)	        0.129207   2
 etat : 27	(   0,  27)	        0.146436   2
 etat : 28	(   0,  28)	        0.165162   2
 etat : 29	(   0,  29)	        0.185082   2
 etat : 30	(   0,  30)	        0.205968   2
 etat : 31	(   0,  31)	        0.227609   2
 etat : 32	(   0,  32)	        0.249842   2
 etat : 33	(   0,  33)	        0.272537   2
 etat : 34	(   0,  34)	        0.295595   2
 etat : 35	(   0,  35)	        0.318936   2
 etat : 36	(   0,  36)	          0.3425   2
 etat : 37	(   0,  37)	        0.366237   2
 etat : 38	(   0,  38)	         0.39011   2
 etat : 39	(   0,  39)	         0.41409   2
 etat : 40	(   0,  40)	        0.438153   2
 etat : 41	(   0,  41)	        0.462281   2
 etat : 42	(   0,  42)	        0.486461   2
 etat : 43	(   0,  43)	         0.51068   2
 etat : 44	(   0,  44)	        0.534931   2
 etat : 45	(   0,  45)	        0.559206   2
 etat : 46	(   0,  46)	          0.5835   2
 etat : 47	(   0,  47)	        0.607809   2
 etat : 48	(   0,  48)	         0.63213   2
 etat : 49	(   0,  49)	         0.65646   2
 etat : 50	(   0,  50)	        0.680798   2
 etat : 51	(   0,  51)	        0.705141   2
 etat : 52	(   0,  52)	        0.729488   2
 etat : 53	(   0,  53)	        0.753839   2
 etat : 54	(   0,  54)	        0.778192   2
 etat : 55	(   0,  55)	        0.802548   2
 etat : 56	(   0,  56)	        0.826905   2
 etat : 57	(   0,  57)	        0.851264   2
 etat : 58	(   0,  58)	        0.875624   2
 etat : 59	(   0,  59)	        0.899984   2
 etat : 60	(   0,  60)	        0.924346   2
 etat : 61	(   0,  61)	        0.948708   2
 etat : 62	(   0,  62)	        0.973071   2
 etat : 63	(   0,  63)	        0.997435   2
 etat : 64	(   0,  64)	          1.0218   2
 etat : 65	(   0,  65)	         1.04617   2
 etat : 66	(   0,  66)	         1.07054   2
 etat : 67	(   0,  67)	         1.09491   2
 etat : 68	(   0,  68)	         1.11929   2
 etat : 69	(   0,  69)	         1.14367   2
 etat : 70	(   0,  70)	         1.16807   2
 etat : 71	(   0,  71)	         1.19249   2
 etat : 72	(   0,  72)	         1.21694   2
 etat : 73	(   0,  73)	         1.24144   2
 etat : 74	(   0,  74)	           1.266   2
 etat : 75	(   0,  75)	         1.29068   2
 etat : 76	(   0,  76)	         1.31551   2
 etat : 77	(   0,  77)	         1.34061   2
 etat : 78	(   0,  78)	         1.36609   2
 etat : 79	(   0,  79)	         1.39217   2
 etat : 80	(   0,  80)	         1.41916   2
 etat : 81	(   0,  81)	         1.44755   2
 etat : 82	(   0,  82)	          1.4781   2
 etat : 83	(   0,  83)	         1.51193   2
 etat : 84	(   0,  84)	         1.55082   2
 etat : 85	(   0,  85)	         1.59745   2
 etat : 86	(   0,  86)	         1.65595   2
 etat : 87	(   0,  87)	         1.73264   2
 etat : 88	(   0,  88)	         1.83723   2
 etat : 89	(   0,  89)	         1.98458   2
 etat : 90	(   0,  90)	         2.19748   2
 etat : 91	(   0,  91)	         2.51088   2
 etat : 92	(   0,  92)	         2.97835   2
 etat : 93	(   0,  93)	         3.68199   2
 etat : 94	(   0,  94)	         4.74771   2
 etat : 95	(   0,  95)	          6.3685   2
 etat : 96	(   0,  96)	         8.84021   2
 etat : 97	(   0,  97)	         12.7741   2
 etat : 98	(   0,  98)	         19.0371   2
 etat : 99	(   0,  99)	           29.43   2
 etat : 100	(   0, 100)	         46.6693   2

 etat : 101	(   1,   0)	      0.00689802   0
 etat : 102	(   1,   1)	      0.00727576   0
 etat : 103	(   1,   2)	      0.00777279   0
 etat : 104	(   1,   3)	      0.00835123   0
 etat : 105	(   1,   4)	      0.00901293   0
 etat : 106	(   1,   5)	       0.0097679   1
 etat : 107	(   1,   6)	       0.0103589   1
 etat : 108	(   1,   7)	       0.0109527   1
 etat : 109	(   1,   8)	       0.0116164   1
 etat : 110	(   1,   9)	       0.0123849   2
 etat : 111	(   1,  10)	        0.013017   2
 etat : 112	(   1,  11)	       0.0136404   2
 etat : 113	(   1,  12)	       0.0143308   2
 etat : 114	(   1,  13)	       0.0158947   2
 etat : 115	(   1,  14)	       0.0182456   2
 etat : 116	(   1,  15)	       0.0206169   2
 etat : 117	(   1,  16)	        0.023364   2
 etat : 118	(   1,  17)	       0.0267413   2
 etat : 119	(   1,  18)	       0.0304313   2
 etat : 120	(   1,  19)	       0.0347424   2
 etat : 121	(   1,  20)	       0.0396861   2
 etat : 122	(   1,  21)	       0.0452887   2
 etat : 123	(   1,  22)	       0.0521582   2
 etat : 124	(   1,  23)	       0.0603396   2
 etat : 125	(   1,  24)	       0.0702529   2
 etat : 126	(   1,  25)	       0.0822202   2
 etat : 127	(   1,  26)	       0.0961742   2
 etat : 128	(   1,  27)	        0.112188   2
 etat : 129	(   1,  28)	        0.129901   2
 etat : 130	(   1,  29)	        0.149059   2
 etat : 131	(   1,  30)	        0.169348   2
 etat : 132	(   1,  31)	        0.190522   2
 etat : 133	(   1,  32)	        0.212389   2
 etat : 134	(   1,  33)	        0.234798   2
 etat : 135	(   1,  34)	        0.257631   2
 etat : 136	(   1,  35)	        0.280797   2
 etat : 137	(   1,  36)	        0.304224   2
 etat : 138	(   1,  37)	        0.327853   2
 etat : 139	(   1,  38)	        0.351642   2
 etat : 140	(   1,  39)	        0.375556   2
 etat : 141	(   1,  40)	        0.399568   2
 etat : 142	(   1,  41)	        0.423656   2
 etat : 143	(   1,  42)	        0.447804   2
 etat : 144	(   1,  43)	        0.471998   2
 etat : 145	(   1,  44)	         0.49623   2
 etat : 146	(   1,  45)	        0.520489   2
 etat : 147	(   1,  46)	        0.544772   2
 etat : 148	(   1,  47)	        0.569072   2
 etat : 149	(   1,  48)	        0.593386   2
 etat : 150	(   1,  49)	         0.61771   2
 etat : 151	(   1,  50)	        0.642043   2
 etat : 152	(   1,  51)	        0.666383   2
 etat : 153	(   1,  52)	        0.690727   2
 etat : 154	(   1,  53)	        0.715076   2
 etat : 155	(   1,  54)	        0.739428   2
 etat : 156	(   1,  55)	        0.763782   2
 etat : 157	(   1,  56)	        0.788138   2
 etat : 158	(   1,  57)	        0.812496   2
 etat : 159	(   1,  58)	        0.836855   2
 etat : 160	(   1,  59)	        0.861216   2
 etat : 161	(   1,  60)	        0.885577   2
