{'N': 101, 'M': 3, 'A': 3, 'lam': 50, 'mu': 20, 'K': 20, 'Ca': 0, 'Cr': 58.09, 'Cs': 0.04, 'Cp': 0.581, 'Ck': 2, 'W': 0.25, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 303
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	      0.00806809   1
 etat : 1	(   0,   1)	      0.00816021   1
 etat : 2	(   0,   2)	      0.00829984   1
 etat : 3	(   0,   3)	      0.00847464   1
 etat : 4	(   0,   4)	      0.00868375   1
 etat : 5	(   0,   5)	       0.0089308   1
 etat : 6	(   0,   6)	      0.00922163   1
 etat : 7	(   0,   7)	      0.00956365   1
 etat : 8	(   0,   8)	      0.00996575   1
 etat : 9	(   0,   9)	       0.0104384   1
 etat : 10	(   0,  10)	       0.0109941   1
 etat : 11	(   0,  11)	       0.0116473   1
 etat : 12	(   0,  12)	       0.0124151   1
 etat : 13	(   0,  13)	       0.0133177   2
 etat : 14	(   0,  14)	       0.0138976   2
 etat : 15	(   0,  15)	       0.0142866   2
 etat : 16	(   0,  16)	       0.0145678   2
 etat : 17	(   0,  17)	       0.0147954   2
 etat : 18	(   0,  18)	       0.0150064   2
 etat : 19	(   0,  19)	       0.0152286   2
 etat : 20	(   0,  20)	       0.0154855   2
 etat : 21	(   0,  21)	          0.0158   2
 etat : 22	(   0,  22)	       0.0161968   2
 etat : 23	(   0,  23)	       0.0167055   2
 etat : 24	(   0,  24)	       0.0173626   2
 etat : 25	(   0,  25)	       0.0182145   2
 etat : 26	(   0,  26)	       0.0254969   2
 etat : 27	(   0,  27)	       0.0329059   2
 etat : 28	(   0,  28)	        0.040376   2
 etat : 29	(   0,  29)	        0.048045   2
 etat : 30	(   0,  30)	       0.0561017   2
 etat : 31	(   0,  31)	       0.0648169   2
 etat : 32	(   0,  32)	       0.0745925   2
 etat : 33	(   0,  33)	       0.0860329   2
 etat : 34	(   0,  34)	        0.100057   2
 etat : 35	(   0,  35)	        0.118065   2
 etat : 36	(   0,  36)	        0.142201   2
 etat : 37	(   0,  37)	        0.175745   2
 etat : 38	(   0,  38)	        0.220531   2
 etat : 39	(   0,  39)	         0.27687   2
 etat : 40	(   0,  40)	        0.343918   2
 etat : 41	(   0,  41)	        0.419348   2
 etat : 42	(   0,  42)	        0.501341   2
 etat : 43	(   0,  43)	        0.588469   2
 etat : 44	(   0,  44)	        0.679618   2
 etat : 45	(   0,  45)	        0.773914   2
 etat : 46	(   0,  46)	        0.870673   2
 etat : 47	(   0,  47)	        0.969361   2
 etat : 48	(   0,  48)	         1.06956   2
 etat : 49	(   0,  49)	         1.17094   2
 etat : 50	(   0,  50)	         1.27324   2
 etat : 51	(   0,  51)	         1.37627   2
 etat : 52	(   0,  52)	         1.47986   2
 etat : 53	(   0,  53)	          1.5839   2
 etat : 54	(   0,  54)	         1.68829   2
 etat : 55	(   0,  55)	         1.79294   2
 etat : 56	(   0,  56)	         1.89781   2
 etat : 57	(   0,  57)	         2.00285   2
 etat : 58	(   0,  58)	         2.10802   2
 etat : 59	(   0,  59)	         2.21328   2
 etat : 60	(   0,  60)	         2.31863   2
 etat : 61	(   0,  61)	         2.42405   2
 etat : 62	(   0,  62)	         2.52951   2
 etat : 63	(   0,  63)	         2.63501   2
 etat : 64	(   0,  64)	         2.74055   2
 etat : 65	(   0,  65)	         2.84612   2
 etat : 66	(   0,  66)	         2.95171   2
 etat : 67	(   0,  67)	         3.05732   2
 etat : 68	(   0,  68)	         3.16297   2
 etat : 69	(   0,  69)	         3.26865   2
 etat : 70	(   0,  70)	         3.37437   2
 etat : 71	(   0,  71)	         3.48017   2
 etat : 72	(   0,  72)	         3.58606   2
 etat : 73	(   0,  73)	          3.6921   2
 etat : 74	(   0,  74)	         3.79837   2
 etat : 75	(   0,  75)	         3.90498   2
 etat : 76	(   0,  76)	         4.01211   2
 etat : 77	(   0,  77)	         4.12005   2
 etat : 78	(   0,  78)	         4.22922   2
 etat : 79	(   0,  79)	         4.34027   2
 etat : 80	(   0,  80)	         4.45421   2
 etat : 81	(   0,  81)	         4.57258   2
 etat : 82	(   0,  82)	         4.69774   2
 etat : 83	(   0,  83)	         4.83331   2
 etat : 84	(   0,  84)	         4.98484   2
 etat : 85	(   0,  85)	         5.16083   2
 etat : 86	(   0,  86)	         5.37432   2
 etat : 87	(   0,  87)	          5.6453   2
 etat : 88	(   0,  88)	         6.00441   2
 etat : 89	(   0,  89)	         6.49862   2
 etat : 90	(   0,  90)	         7.19996   2
 etat : 91	(   0,  91)	         8.21883   2
 etat : 92	(   0,  92)	         9.72446   2
 etat : 93	(   0,  93)	         11.9763   2
 etat : 94	(   0,  94)	         15.3722   2
 etat : 95	(   0,  95)	         20.5218   2
 etat : 96	(   0,  96)	         28.3599   2
 etat : 97	(   0,  97)	         40.3197   2
 etat : 98	(   0,  98)	          58.598   2
 etat : 99	(   0,  99)	         86.5627   2
 etat : 100	(   0, 100)	         138.566   2

 etat : 101	(   1,   0)	      0.00806809   0
 etat : 102	(   1,   1)	      0.00816021   0
 etat : 103	(   1,   2)	      0.00829984   0
 etat : 104	(   1,   3)	      0.00847464   0
 etat : 105	(   1,   4)	      0.00868375   0
 etat : 106	(   1,   5)	       0.0089308   0
 etat : 107	(   1,   6)	      0.00922163   0
 etat : 108	(   1,   7)	      0.00956365   0
 etat : 109	(   1,   8)	      0.00996575   0
 etat : 110	(   1,   9)	       0.0104384   0
 etat : 111	(   1,  10)	       0.0109941   0
 etat : 112	(   1,  11)	       0.0116473   0
 etat : 113	(   1,  12)	       0.0124151   0
 etat : 114	(   1,  13)	       0.0133177   1
 etat : 115	(   1,  14)	       0.0138976   1
 etat : 116	(   1,  15)	       0.0142866   1
 etat : 117	(   1,  16)	       0.0145678   1
 etat : 118	(   1,  17)	       0.0147954   1
 etat : 119	(   1,  18)	       0.0150064   1
 etat : 120	(   1,  19)	       0.0152286   1
 etat : 121	(   1,  20)	       0.0154855   1
 etat : 122	(   1,  21)	          0.0158   1
 etat : 123	(   1,  22)	       0.0161968   1
 etat : 124	(   1,  23)	       0.0167055   1
 etat : 125	(   1,  24)	       0.0173626   1
 etat : 126	(   1,  25)	       0.0182145   1
 etat : 127	(   1,  26)	       0.0193208   2
 etat : 128	(   1,  27)	       0.0203594   2
 etat : 129	(   1,  28)	       0.0214367   2
 etat : 130	(   1,  29)	       0.0226854   2
 etat : 131	(   1,  30)	       0.0242843   2
 etat : 132	(   1,  31)	       0.0264886   2
 etat : 133	(   1,  32)	       0.0296745   2
 etat : 134	(   1,  33)	       0.0344074   2
 etat : 135	(   1,  34)	       0.0415446   2
 etat : 136	(   1,  35)	       0.0523933   2
 etat : 137	(   1,  36)	       0.0689522   2
 etat : 138	(   1,  37)	       0.0942805   2
 etat : 139	(   1,  38)	        0.133065   2
 etat : 140	(   1,  39)	        0.186372   2
 etat : 141	(   1,  40)	        0.251046   2
 etat : 142	(   1,  41)	        0.324619   2
 etat : 143	(   1,  42)	        0.405157   2
 etat : 144	(   1,  43)	        0.491147   2
 etat : 145	(   1,  44)	        0.581405   2
 etat : 146	(   1,  45)	        0.675003   2
 etat : 147	(   1,  46)	        0.771217   2
 etat : 148	(   1,  47)	        0.869477   2
 etat : 149	(   1,  48)	         0.96934   2
 etat : 150	(   1,  49)	         1.07046   2
 etat : 151	(   1,  50)	         1.17256   2
 etat : 152	(   1,  51)	         1.27542   2
 etat : 153	(   1,  52)	         1.37889   2
 etat : 154	(   1,  53)	         1.48283   2
 etat : 155	(   1,  54)	         1.58714   2
 etat : 156	(   1,  55)	         1.69174   2
 etat : 157	(   1,  56)	         1.79656   2
 etat : 158	(   1,  57)	         1.90156   2
 etat : 159	(   1,  58)	          2.0067   2
 etat : 160	(   1,  59)	         2.11194   2
 etat : 161	(   1,  60)	         2.21727   2
 etat : 162	(   1,  61)	         2.32267   2
 etat : 163	(   1,  62)	         2.42813   2
 etat : 164	(   1,  63)	         2.53362   2
 etat : 165	(   1,  64)	         2.63915   2
 etat : 166	(   1,  65)	         2.74471   2
 etat : 167	(   1,  66)	         2.85029   2
 etat : 168	(   1,  67)	          2.9559   2
 etat : 169	(   1,  68)	         3.06154   2
 etat : 170	(   1,  69)	         3.16722   2
 etat : 171	(   1,  70)	         3.27293   2
 etat : 172	(   1,  71)	         3.37871   2
 etat : 173	(   1,  72)	         3.48459   2
 etat : 174	(   1,  73)	          3.5906   2
 etat : 175	(   1,  74)	         3.69682   2
 etat : 176	(   1,  75)	         3.80336   2
 etat : 177	(   1,  76)	          3.9104   2
 etat : 178	(   1,  77)	         4.01818   2
 etat : 179	(   1,  78)	         4.12711   2
 etat : 180	(   1,  79)	         4.23779   2
 etat : 181	(   1,  80)	         4.35117   2
 etat : 182	(   1,  81)	         4.46868   2
 etat : 183	(   1,  82)	         4.59252   2
 etat : 184	(   1,  83)	         4.72606   2
 etat : 185	(   1,  84)	         4.87448   2
 etat : 186	(   1,  85)	         5.04571   2
 etat : 187	(   1,  86)	          5.2519   2
 etat : 188	(   1,  87)	         5.51169   2
 etat : 189	(   1,  88)	         5.85364   2
 etat : 190	(   1,  89)	         6.32156   2
 etat : 191	(   1,  90)	         6.98258   2
 etat : 192	(   1,  91)	         7.93963   2
 etat : 193	(   1,  92)	         9.35051   2
 etat : 194	(   1,  93)	         11.4571   2
 etat : 195	(   1,  94)	         14.6303   2
 etat : 196	(   1,  95)	         19.4385   2
 etat : 197	(   1,  96)	         26.7533   2
 etat : 198	(   1,  97)	         37.9108   2
 etat : 199	(   1,  98)	         54.9591   2
 etat : 200	(   1,  99)	         81.0382   2
 etat : 201	(   1, 100)	         120.962   2

 etat : 202	(   2,   0)	      0.00882281   0
 etat : 203	(   2,   1)	      0.00871576   0
 etat : 204	(   2,   2)	      0.00871024   0
 etat : 205	(   2,   3)	       0.0088777   0
 etat : 206	(   2,   4)	      0.00907965   0
 etat : 207	(   2,   5)	      0.00931878   0
 etat : 208	(   2,   6)	      0.00960047   0
 etat : 209	(   2,   7)	       0.0099318   0
 etat : 210	(   2,   8)	       0.0103214   0
 etat : 211	(   2,   9)	       0.0107793   0
 etat : 212	(   2,  10)	       0.0113176   0
 etat : 213	(   2,  11)	       0.0119504   0
 etat : 214	(   2,  12)	       0.0126943   0
 etat : 215	(   2,  13)	       0.0133177   0
 etat : 216	(   2,  14)	       0.0138976   0
 etat : 217	(   2,  15)	       0.0142866   0
 etat : 218	(   2,  16)	       0.0145678   0
 etat : 219	(   2,  17)	       0.0147954   0
 etat : 220	(   2,  18)	       0.0150064   0
 etat : 221	(   2,  19)	       0.0152286   0
 etat : 222	(   2,  20)	       0.0154855   0
 etat : 223	(   2,  21)	          0.0158   0
 etat : 224	(   2,  22)	       0.0161968   0
 etat : 225	(   2,  23)	       0.0167055   0
 etat : 226	(   2,  24)	       0.0173626   0
 etat : 227	(   2,  25)	       0.0182145   0
 etat : 228	(   2,  26)	       0.0193208   1
 etat : 229	(   2,  27)	       0.0203594   1
 etat : 230	(   2,  28)	       0.0214367   1
 etat : 231	(   2,  29)	       0.0226854   1
 etat : 232	(   2,  30)	       0.0242843   1
 etat : 233	(   2,  31)	       0.0264886   1
 etat : 234	(   2,  32)	       0.0296745   1
 etat : 235	(   2,  33)	       0.0344074   1
 etat : 236	(   2,  34)	       0.0415446   1
 etat : 237	(   2,  35)	       0.0523933   1
 etat : 238	(   2,  36)	       0.0689522   1
 etat : 239	(   2,  37)	       0.0942805   1
 etat : 240	(   2,  38)	        0.133065   1
 etat : 241	(   2,  39)	        0.186372   1
 etat : 242	(   2,  40)	        0.251046   1
 etat : 243	(   2,  41)	        0.324619   1
 etat : 244	(   2,  42)	        0.405157   1
 etat : 245	(   2,  43)	        0.491147   1
 etat : 246	(   2,  44)	        0.581405   1
 etat : 247	(   2,  45)	        0.675003   1
 etat : 248	(   2,  46)	        0.771217   1
 etat : 249	(   2,  47)	        0.869477   1
 etat : 250	(   2,  48)	         0.96934   1
