{'N': 101, 'M': 3, 'A': 3, 'lam': 50, 'mu': 20, 'K': 5, 'Ca': 0.00068, 'Cr': 58.09, 'Cs': 0.04, 'Cp': 0.581, 'Ck': 2, 'W': 0.167, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 303
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	      0.00944765   1
 etat : 1	(   0,   1)	      0.00969951   1
 etat : 2	(   0,   2)	       0.0100813   1
 etat : 3	(   0,   3)	       0.0105592   1
 etat : 4	(   0,   4)	        0.011131   1
 etat : 5	(   0,   5)	       0.0118065   1
 etat : 6	(   0,   6)	       0.0126017   1
 etat : 7	(   0,   7)	       0.0135368   1
 etat : 8	(   0,   8)	       0.0146362   1
 etat : 9	(   0,   9)	       0.0159287   2
 etat : 10	(   0,  10)	       0.0164289   2
 etat : 11	(   0,  11)	       0.0169693   2
 etat : 12	(   0,  12)	       0.0176045   2
 etat : 13	(   0,  13)	        0.018389   2
 etat : 14	(   0,  14)	       0.0193838   2
 etat : 15	(   0,  15)	        0.020662   2
 etat : 16	(   0,  16)	        0.022315   2
 etat : 17	(   0,  17)	       0.0258842   2
 etat : 18	(   0,  18)	       0.0345099   2
 etat : 19	(   0,  19)	       0.0436254   2
 etat : 20	(   0,  20)	       0.0540109   2
 etat : 21	(   0,  21)	       0.0663836   2
 etat : 22	(   0,  22)	       0.0818344   2
 etat : 23	(   0,  23)	        0.102029   2
 etat : 24	(   0,  24)	        0.129514   2
 etat : 25	(   0,  25)	        0.168192   2
 etat : 26	(   0,  26)	        0.217975   2
 etat : 27	(   0,  27)	        0.279725   2
 etat : 28	(   0,  28)	        0.351008   2
 etat : 29	(   0,  29)	        0.429754   2
 etat : 30	(   0,  30)	        0.514341   2
 etat : 31	(   0,  31)	        0.603501   2
 etat : 32	(   0,  32)	         0.69624   2
 etat : 33	(   0,  33)	        0.791781   2
 etat : 34	(   0,  34)	        0.889514   2
 etat : 35	(   0,  35)	        0.988965   2
 etat : 36	(   0,  36)	         1.08976   2
 etat : 37	(   0,  37)	         1.19161   2
 etat : 38	(   0,  38)	         1.29427   2
 etat : 39	(   0,  39)	         1.39759   2
 etat : 40	(   0,  40)	         1.50141   2
 etat : 41	(   0,  41)	         1.60562   2
 etat : 42	(   0,  42)	         1.71014   2
 etat : 43	(   0,  43)	         1.81491   2
 etat : 44	(   0,  44)	         1.91986   2
 etat : 45	(   0,  45)	         2.02496   2
 etat : 46	(   0,  46)	         2.13018   2
 etat : 47	(   0,  47)	         2.23549   2
 etat : 48	(   0,  48)	         2.34087   2
 etat : 49	(   0,  49)	          2.4463   2
 etat : 50	(   0,  50)	         2.55178   2
 etat : 51	(   0,  51)	          2.6573   2
 etat : 52	(   0,  52)	         2.76284   2
 etat : 53	(   0,  53)	          2.8684   2
 etat : 54	(   0,  54)	         2.97397   2
 etat : 55	(   0,  55)	         3.07956   2
 etat : 56	(   0,  56)	         3.18516   2
 etat : 57	(   0,  57)	         3.29077   2
 etat : 58	(   0,  58)	         3.39639   2
 etat : 59	(   0,  59)	         3.50201   2
 etat : 60	(   0,  60)	         3.60763   2
 etat : 61	(   0,  61)	         3.71326   2
 etat : 62	(   0,  62)	         3.81889   2
 etat : 63	(   0,  63)	         3.92452   2
 etat : 64	(   0,  64)	         4.03016   2
 etat : 65	(   0,  65)	         4.13581   2
 etat : 66	(   0,  66)	         4.24146   2
 etat : 67	(   0,  67)	         4.34713   2
 etat : 68	(   0,  68)	         4.45281   2
 etat : 69	(   0,  69)	         4.55852   2
 etat : 70	(   0,  70)	         4.66427   2
 etat : 71	(   0,  71)	         4.77008   2
 etat : 72	(   0,  72)	         4.87599   2
 etat : 73	(   0,  73)	         4.98204   2
 etat : 74	(   0,  74)	         5.08832   2
 etat : 75	(   0,  75)	         5.19494   2
 etat : 76	(   0,  76)	         5.30208   2
 etat : 77	(   0,  77)	         5.41002   2
 etat : 78	(   0,  78)	         5.51919   2
 etat : 79	(   0,  79)	         5.63024   2
 etat : 80	(   0,  80)	         5.74419   2
 etat : 81	(   0,  81)	         5.86256   2
 etat : 82	(   0,  82)	         5.98772   2
 etat : 83	(   0,  83)	         6.12329   2
 etat : 84	(   0,  84)	         6.27482   2
 etat : 85	(   0,  85)	         6.45081   2
 etat : 86	(   0,  86)	          6.6643   2
 etat : 87	(   0,  87)	         6.93528   2
 etat : 88	(   0,  88)	         7.29439   2
 etat : 89	(   0,  89)	         7.78861   2
 etat : 90	(   0,  90)	         8.48995   2
 etat : 91	(   0,  91)	         9.50881   2
 etat : 92	(   0,  92)	         11.0144   2
 etat : 93	(   0,  93)	         13.2663   2
 etat : 94	(   0,  94)	         16.6622   2
 etat : 95	(   0,  95)	         21.8118   2
 etat : 96	(   0,  96)	         29.6499   2
 etat : 97	(   0,  97)	         41.6097   2
 etat : 98	(   0,  98)	          59.888   2
 etat : 99	(   0,  99)	         87.8529   2
 etat : 100	(   0, 100)	         139.827   2

 etat : 101	(   1,   0)	       0.0103458   0
 etat : 102	(   1,   1)	       0.0103606   0
 etat : 103	(   1,   2)	       0.0107424   0
 etat : 104	(   1,   3)	       0.0112204   0
 etat : 105	(   1,   4)	       0.0117921   0
 etat : 106	(   1,   5)	       0.0124676   0
 etat : 107	(   1,   6)	       0.0132628   0
 etat : 108	(   1,   7)	       0.0141081   1
 etat : 109	(   1,   8)	       0.0147338   1
 etat : 110	(   1,   9)	       0.0152561   1
 etat : 111	(   1,  10)	       0.0157564   1
 etat : 112	(   1,  11)	       0.0162968   1
 etat : 113	(   1,  12)	       0.0169319   1
