{'N': 101, 'M': 6, 'A': 3, 'lam': 50, 'mu': 10, 'K': 20, 'Ca': 0, 'Cr': 13.41, 'Cs': 0.02, 'Cp': 0.134, 'Ck': 2, 'W': 0.167, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 606
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	      0.00503398   1
 etat : 1	(   0,   1)	      0.00519586   1
 etat : 2	(   0,   2)	      0.00540887   1
 etat : 3	(   0,   3)	      0.00565677   1
 etat : 4	(   0,   4)	      0.00594035   1
 etat : 5	(   0,   5)	      0.00626391   1
 etat : 6	(   0,   6)	      0.00663292   1
 etat : 7	(   0,   7)	      0.00705375   1
 etat : 8	(   0,   8)	      0.00753367   1
 etat : 9	(   0,   9)	      0.00808099   2
 etat : 10	(   0,  10)	      0.00839356   2
 etat : 11	(   0,  11)	      0.00864843   2
 etat : 12	(   0,  12)	      0.00890974   2
 etat : 13	(   0,  13)	      0.00920387   2
 etat : 14	(   0,  14)	      0.00954519   2
 etat : 15	(   0,  15)	      0.00994491   2
 etat : 16	(   0,  16)	       0.0104143   2
 etat : 17	(   0,  17)	       0.0113192   2
 etat : 18	(   0,  18)	       0.0134896   2
 etat : 19	(   0,  19)	       0.0155872   2
 etat : 20	(   0,  20)	       0.0176685   2
 etat : 21	(   0,  21)	       0.0197654   2
 etat : 22	(   0,  22)	       0.0218991   2
 etat : 23	(   0,  23)	       0.0240864   2
 etat : 24	(   0,  24)	       0.0263436   2
 etat : 25	(   0,  25)	       0.0296017   2
 etat : 26	(   0,  26)	       0.0329253   2
 etat : 27	(   0,  27)	        0.036587   2
 etat : 28	(   0,  28)	       0.0402448   2
 etat : 29	(   0,  29)	       0.0438841   2
 etat : 30	(   0,  30)	       0.0475388   2
 etat : 31	(   0,  31)	       0.0512375   2
 etat : 32	(   0,  32)	       0.0552871   2
 etat : 33	(   0,  33)	       0.0596049   2
 etat : 34	(   0,  34)	       0.0642258   2
 etat : 35	(   0,  35)	       0.0690711   2
 etat : 36	(   0,  36)	       0.0739653   2
 etat : 37	(   0,  37)	       0.0789154   2
 etat : 38	(   0,  38)	       0.0838893   2
 etat : 39	(   0,  39)	       0.0889659   2
 etat : 40	(   0,  40)	        0.094321   2
 etat : 41	(   0,  41)	       0.0998547   2
 etat : 42	(   0,  42)	         0.10587   2
 etat : 43	(   0,  43)	        0.112085   2
 etat : 44	(   0,  44)	         0.11875   2
 etat : 45	(   0,  45)	        0.125794   2
 etat : 46	(   0,  46)	        0.133473   2
 etat : 47	(   0,  47)	        0.142088   2
 etat : 48	(   0,  48)	         0.15192   2
 etat : 49	(   0,  49)	         0.16342   2
 etat : 50	(   0,  50)	        0.176648   2
 etat : 51	(   0,  51)	        0.191801   2
 etat : 52	(   0,  52)	        0.208656   2
 etat : 53	(   0,  53)	        0.227063   2
 etat : 54	(   0,  54)	        0.246729   2
 etat : 55	(   0,  55)	        0.267412   2
 etat : 56	(   0,  56)	        0.288894   2
 etat : 57	(   0,  57)	        0.311002   2
 etat : 58	(   0,  58)	        0.333601   2
 etat : 59	(   0,  59)	        0.356583   2
 etat : 60	(   0,  60)	        0.379865   2
 etat : 61	(   0,  61)	        0.403382   2
 etat : 62	(   0,  62)	        0.427084   2
 etat : 63	(   0,  63)	        0.450931   2
 etat : 64	(   0,  64)	        0.474891   2
 etat : 65	(   0,  65)	         0.49894   2
 etat : 66	(   0,  66)	        0.523061   2
 etat : 67	(   0,  67)	         0.54724   2
 etat : 68	(   0,  68)	        0.571467   2
 etat : 69	(   0,  69)	        0.595734   2
 etat : 70	(   0,  70)	        0.620041   2
 etat : 71	(   0,  71)	        0.644387   2
 etat : 72	(   0,  72)	        0.668779   2
 etat : 73	(   0,  73)	        0.693229   2
 etat : 74	(   0,  74)	         0.71776   2
 etat : 75	(   0,  75)	        0.742406   2
 etat : 76	(   0,  76)	        0.767223   2
 etat : 77	(   0,  77)	        0.792299   2
 etat : 78	(   0,  78)	        0.817768   2
 etat : 79	(   0,  79)	        0.843836   2
 etat : 80	(   0,  80)	         0.87082   2
 etat : 81	(   0,  81)	        0.899208   2
 etat : 82	(   0,  82)	        0.929746   2
 etat : 83	(   0,  83)	        0.963579   2
 etat : 84	(   0,  84)	         1.00246   2
 etat : 85	(   0,  85)	         1.04909   2
 etat : 86	(   0,  86)	         1.10759   2
 etat : 87	(   0,  87)	         1.18428   2
 etat : 88	(   0,  88)	         1.28886   2
 etat : 89	(   0,  89)	         1.43621   2
 etat : 90	(   0,  90)	         1.64911   2
 etat : 91	(   0,  91)	         1.96251   2
 etat : 92	(   0,  92)	         2.42998   2
 etat : 93	(   0,  93)	         3.13362   2
 etat : 94	(   0,  94)	         4.19934   2
 etat : 95	(   0,  95)	         5.82012   2
 etat : 96	(   0,  96)	         8.29184   2
 etat : 97	(   0,  97)	         12.2267   2
 etat : 98	(   0,  98)	         18.4938   2
 etat : 99	(   0,  99)	         28.9014   2
 etat : 100	(   0, 100)	          46.182   2

 etat : 101	(   1,   0)	      0.00503398   0
 etat : 102	(   1,   1)	      0.00519586   0
 etat : 103	(   1,   2)	      0.00540887   0
 etat : 104	(   1,   3)	      0.00565677   0
 etat : 105	(   1,   4)	      0.00594035   0
 etat : 106	(   1,   5)	      0.00626391   0
 etat : 107	(   1,   6)	      0.00663292   0
 etat : 108	(   1,   7)	      0.00705375   0
 etat : 109	(   1,   8)	      0.00753367   0
 etat : 110	(   1,   9)	      0.00808099   1
 etat : 111	(   1,  10)	      0.00839356   1
 etat : 112	(   1,  11)	      0.00864843   1
 etat : 113	(   1,  12)	      0.00890974   1
 etat : 114	(   1,  13)	      0.00920387   1
 etat : 115	(   1,  14)	      0.00954519   1
 etat : 116	(   1,  15)	      0.00994491   1
 etat : 117	(   1,  16)	       0.0104143   1
 etat : 118	(   1,  17)	       0.0109658   2
 etat : 119	(   1,  18)	       0.0113034   2
 etat : 120	(   1,  19)	       0.0115517   2
 etat : 121	(   1,  20)	       0.0117751   2
 etat : 122	(   1,  21)	       0.0120095   2
 etat : 123	(   1,  22)	       0.0122776   2
 etat : 124	(   1,  23)	       0.0125971   2
 etat : 125	(   1,  24)	       0.0129842   2
 etat : 126	(   1,  25)	       0.0134569   2
