{'N': 101, 'M': 6, 'A': 3, 'lam': 50, 'mu': 10, 'K': 20, 'Ca': 0.00034, 'Cr': 13.41, 'Cs': 0.02, 'Cp': 0.134, 'Ck': 2, 'W': 0.167, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 606
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	      0.00526405   1
 etat : 1	(   0,   1)	      0.00545258   1
 etat : 2	(   0,   2)	      0.00570065   1
 etat : 3	(   0,   3)	      0.00598935   1
 etat : 4	(   0,   4)	       0.0063196   1
 etat : 5	(   0,   5)	       0.0066964   1
 etat : 6	(   0,   6)	      0.00712614   1
 etat : 7	(   0,   7)	      0.00761623   1
 etat : 8	(   0,   8)	      0.00817513   1
 etat : 9	(   0,   9)	      0.00881252   2
 etat : 10	(   0,  10)	      0.00904649   2
 etat : 11	(   0,  11)	      0.00930726   2
 etat : 12	(   0,  12)	      0.00960893   2
 etat : 13	(   0,  13)	      0.00996189   2
 etat : 14	(   0,  14)	       0.0103762   2
 etat : 15	(   0,  15)	       0.0108631   2
 etat : 16	(   0,  16)	       0.0114354   2
 etat : 17	(   0,  17)	       0.0122803   2
 etat : 18	(   0,  18)	       0.0144569   2
 etat : 19	(   0,  19)	       0.0165275   2
 etat : 20	(   0,  20)	       0.0186275   2
 etat : 21	(   0,  21)	       0.0207728   2
 etat : 22	(   0,  22)	       0.0229782   2
 etat : 23	(   0,  23)	       0.0252594   2
 etat : 24	(   0,  24)	       0.0276349   2
 etat : 25	(   0,  25)	       0.0308979   2
 etat : 26	(   0,  26)	       0.0342739   2
 etat : 27	(   0,  27)	       0.0378875   2
 etat : 28	(   0,  28)	       0.0415509   2
 etat : 29	(   0,  29)	       0.0452047   2
 etat : 30	(   0,  30)	       0.0489164   2
 etat : 31	(   0,  31)	       0.0527128   2
 etat : 32	(   0,  32)	       0.0568097   2
 etat : 33	(   0,  33)	       0.0612198   2
 etat : 34	(   0,  34)	       0.0658127   2
 etat : 35	(   0,  35)	       0.0706765   2
 etat : 36	(   0,  36)	       0.0755369   2
 etat : 37	(   0,  37)	       0.0804962   2
 etat : 38	(   0,  38)	       0.0855047   2
 etat : 39	(   0,  39)	       0.0906226   2
 etat : 40	(   0,  40)	       0.0960574   2
 etat : 41	(   0,  41)	        0.101612   2
 etat : 42	(   0,  42)	        0.107667   2
 etat : 43	(   0,  43)	        0.113852   2
 etat : 44	(   0,  44)	        0.120491   2
 etat : 45	(   0,  45)	        0.127486   2
 etat : 46	(   0,  46)	        0.135121   2
 etat : 47	(   0,  47)	        0.143697   2
 etat : 48	(   0,  48)	        0.153497   2
 etat : 49	(   0,  49)	        0.164972   2
 etat : 50	(   0,  50)	        0.178181   2
 etat : 51	(   0,  51)	        0.193319   2
 etat : 52	(   0,  52)	        0.210161   2
 etat : 53	(   0,  53)	        0.228559   2
 etat : 54	(   0,  54)	        0.248218   2
 etat : 55	(   0,  55)	        0.268895   2
 etat : 56	(   0,  56)	        0.290373   2
 etat : 57	(   0,  57)	        0.312477   2
 etat : 58	(   0,  58)	        0.335073   2
 etat : 59	(   0,  59)	        0.358053   2
 etat : 60	(   0,  60)	        0.381333   2
 etat : 61	(   0,  61)	        0.404849   2
 etat : 62	(   0,  62)	         0.42855   2
 etat : 63	(   0,  63)	        0.452396   2
 etat : 64	(   0,  64)	        0.476355   2
 etat : 65	(   0,  65)	        0.500404   2
 etat : 66	(   0,  66)	        0.524525   2
 etat : 67	(   0,  67)	        0.548704   2
 etat : 68	(   0,  68)	         0.57293   2
 etat : 69	(   0,  69)	        0.597197   2
 etat : 70	(   0,  70)	        0.621504   2
 etat : 71	(   0,  71)	         0.64585   2
 etat : 72	(   0,  72)	        0.670242   2
 etat : 73	(   0,  73)	        0.694692   2
 etat : 74	(   0,  74)	        0.719222   2
 etat : 75	(   0,  75)	        0.743868   2
 etat : 76	(   0,  76)	        0.768686   2
 etat : 77	(   0,  77)	        0.793762   2
 etat : 78	(   0,  78)	         0.81923   2
 etat : 79	(   0,  79)	        0.845298   2
 etat : 80	(   0,  80)	        0.872282   2
 etat : 81	(   0,  81)	         0.90067   2
 etat : 82	(   0,  82)	        0.931208   2
 etat : 83	(   0,  83)	        0.965041   2
 etat : 84	(   0,  84)	         1.00393   2
 etat : 85	(   0,  85)	         1.05055   2
 etat : 86	(   0,  86)	         1.10905   2
 etat : 87	(   0,  87)	         1.18574   2
 etat : 88	(   0,  88)	         1.29033   2
 etat : 89	(   0,  89)	         1.43767   2
 etat : 90	(   0,  90)	         1.65058   2
 etat : 91	(   0,  91)	         1.96398   2
 etat : 92	(   0,  92)	         2.43144   2
 etat : 93	(   0,  93)	         3.13508   2
 etat : 94	(   0,  94)	          4.2008   2
 etat : 95	(   0,  95)	         5.82159   2
 etat : 96	(   0,  96)	         8.29332   2
 etat : 97	(   0,  97)	         12.2282   2
 etat : 98	(   0,  98)	         18.4955   2
 etat : 99	(   0,  99)	         28.9033   2
 etat : 100	(   0, 100)	         46.1842   2

 etat : 101	(   1,   0)	      0.00564896   0
 etat : 102	(   1,   1)	      0.00577898   0
 etat : 103	(   1,   2)	      0.00602705   0
 etat : 104	(   1,   3)	      0.00631575   0
 etat : 105	(   1,   4)	        0.006646   0
 etat : 106	(   1,   5)	       0.0070228   0
 etat : 107	(   1,   6)	      0.00745254   0
 etat : 108	(   1,   7)	      0.00794263   0
 etat : 109	(   1,   8)	      0.00824723   1
 etat : 110	(   1,   9)	      0.00848196   1
 etat : 111	(   1,  10)	      0.00871594   1
 etat : 112	(   1,  11)	       0.0089767   1
 etat : 113	(   1,  12)	      0.00927837   1
 etat : 114	(   1,  13)	      0.00963134   1
 etat : 115	(   1,  14)	       0.0100457   1
 etat : 116	(   1,  15)	       0.0105326   1
 etat : 117	(   1,  16)	       0.0111048   1
 etat : 118	(   1,  17)	       0.0117775   2
 etat : 119	(   1,  18)	        0.011983   2
 etat : 120	(   1,  19)	       0.0121921   2
 etat : 121	(   1,  20)	       0.0124275   2
 etat : 122	(   1,  21)	        0.012706   2
 etat : 123	(   1,  22)	       0.0130426   2
 etat : 124	(   1,  23)	        0.013453   2
 etat : 125	(   1,  24)	       0.0139552   2
 etat : 126	(   1,  25)	       0.0145707   2
 etat : 127	(   1,  26)	       0.0164948   2
 etat : 128	(   1,  27)	       0.0185449   2
 etat : 129	(   1,  28)	       0.0204317   2
 etat : 130	(   1,  29)	       0.0223434   2
 etat : 131	(   1,  30)	       0.0243062   2
 etat : 132	(   1,  31)	       0.0263465   2
 etat : 133	(   1,  32)	       0.0284949   2
 etat : 134	(   1,  33)	       0.0310677   2
 etat : 135	(   1,  34)	       0.0340722   2
 etat : 136	(   1,  35)	       0.0371839   2
 etat : 137	(   1,  36)	       0.0405334   2
 etat : 138	(   1,  37)	       0.0438351   2
 etat : 139	(   1,  38)	       0.0471914   2
 etat : 140	(   1,  39)	       0.0506415   2
 etat : 141	(   1,  40)	       0.0542356   2
 etat : 142	(   1,  41)	       0.0582727   2
