{'N': 101, 'M': 16, 'A': 3, 'lam': 50, 'mu': 5, 'K': 5, 'Ca': 0.01, 'Cr': 7.47, 'Cs': 0.01, 'Cp': 0.075, 'Ck': 2, 'W': 0.167, 'beta': 0.95, 'epsilon': 0.0001, 'maxIter': 10000, 'INF': 20000000000000000000000000000000000}
Value iteration solution
Solution of MDP problem 
Size of the state space : 1616
Dimension to follow : 1
#############################################
# Solution of the entered problem model:
# - column 1: index of the state
# - column 2: Value function 
# - column 3: Optimal action 
#
 etat : 0	(   0,   0)	      0.00564679   1
 etat : 1	(   0,   1)	      0.00621033   1
 etat : 2	(   0,   2)	      0.00690733   1
 etat : 3	(   0,   3)	      0.00771307   1
 etat : 4	(   0,   4)	      0.00863994   1
 etat : 5	(   0,   5)	      0.00970576   1
 etat : 6	(   0,   6)	       0.0109313   1
 etat : 7	(   0,   7)	       0.0123406   1
 etat : 8	(   0,   8)	       0.0139611   1
 etat : 9	(   0,   9)	       0.0158244   1
 etat : 10	(   0,  10)	       0.0169407   2
 etat : 11	(   0,  11)	       0.0176717   2
 etat : 12	(   0,  12)	       0.0185235   2
 etat : 13	(   0,  13)	       0.0195159   2
 etat : 14	(   0,  14)	       0.0206724   2
 etat : 15	(   0,  15)	       0.0220199   2
 etat : 16	(   0,  16)	       0.0235899   2
 etat : 17	(   0,  17)	       0.0254194   2
 etat : 18	(   0,  18)	       0.0273541   2
 etat : 19	(   0,  19)	       0.0293511   2
 etat : 20	(   0,  20)	       0.0313001   2
 etat : 21	(   0,  21)	       0.0333899   2
 etat : 22	(   0,  22)	       0.0356463   2
 etat : 23	(   0,  23)	       0.0380999   2
 etat : 24	(   0,  24)	       0.0407866   2
 etat : 25	(   0,  25)	       0.0437494   2
 etat : 26	(   0,  26)	       0.0466927   2
 etat : 27	(   0,  27)	       0.0495815   2
 etat : 28	(   0,  28)	       0.0524994   2
 etat : 29	(   0,  29)	       0.0555227   2
 etat : 30	(   0,  30)	        0.058706   2
 etat : 31	(   0,  31)	       0.0620974   2
 etat : 32	(   0,  32)	       0.0657395   2
 etat : 33	(   0,  33)	       0.0693983   2
 etat : 34	(   0,  34)	       0.0731297   2
 etat : 35	(   0,  35)	       0.0767618   2
 etat : 36	(   0,  36)	       0.0804775   2
 etat : 37	(   0,  37)	       0.0842569   2
 etat : 38	(   0,  38)	       0.0882074   2
 etat : 39	(   0,  39)	       0.0923659   2
 etat : 40	(   0,  40)	       0.0966572   2
 etat : 41	(   0,  41)	        0.101049   2
 etat : 42	(   0,  42)	         0.10539   2
 etat : 43	(   0,  43)	        0.109752   2
 etat : 44	(   0,  44)	        0.114098   2
 etat : 45	(   0,  45)	        0.118539   2
 etat : 46	(   0,  46)	        0.123118   2
 etat : 47	(   0,  47)	        0.127908   2
 etat : 48	(   0,  48)	        0.132774   2
 etat : 49	(   0,  49)	        0.137792   2
 etat : 50	(   0,  50)	        0.142718   2
 etat : 51	(   0,  51)	        0.147707   2
 etat : 52	(   0,  52)	        0.152632   2
 etat : 53	(   0,  53)	        0.157664   2
 etat : 54	(   0,  54)	        0.162803   2
 etat : 55	(   0,  55)	        0.168061   2
 etat : 56	(   0,  56)	        0.173482   2
 etat : 57	(   0,  57)	        0.178896   2
 etat : 58	(   0,  58)	        0.184393   2
 etat : 59	(   0,  59)	        0.189806   2
 etat : 60	(   0,  60)	        0.195273   2
 etat : 61	(   0,  61)	        0.200751   2
 etat : 62	(   0,  62)	        0.206347   2
 etat : 63	(   0,  63)	        0.212041   2
 etat : 64	(   0,  64)	        0.217878   2
 etat : 65	(   0,  65)	        0.223742   2
 etat : 66	(   0,  66)	         0.22969   2
 etat : 67	(   0,  67)	        0.235569   2
 etat : 68	(   0,  68)	        0.241507   2
 etat : 69	(   0,  69)	        0.247425   2
 etat : 70	(   0,  70)	        0.253437   2
 etat : 71	(   0,  71)	        0.259556   2
 etat : 72	(   0,  72)	        0.265747   2
 etat : 73	(   0,  73)	        0.272085   2
 etat : 74	(   0,  74)	        0.278409   2
 etat : 75	(   0,  75)	         0.28484   2
 etat : 76	(   0,  76)	        0.291245   2
 etat : 77	(   0,  77)	        0.297769   2
 etat : 78	(   0,  78)	        0.304392   2
 etat : 79	(   0,  79)	        0.311233   2
 etat : 80	(   0,  80)	         0.31835   2
 etat : 81	(   0,  81)	         0.32585   2
 etat : 82	(   0,  82)	         0.33385   2
 etat : 83	(   0,  83)	        0.342615   2
 etat : 84	(   0,  84)	        0.352507   2
 etat : 85	(   0,  85)	         0.36441   2
 etat : 86	(   0,  86)	        0.379715   2
 etat : 87	(   0,  87)	        0.401452   2
 etat : 88	(   0,  88)	        0.434968   2
 etat : 89	(   0,  89)	        0.491005   2
 etat : 90	(   0,  90)	        0.588843   2
 etat : 91	(   0,  91)	        0.764731   2
 etat : 92	(   0,  92)	         1.07969   2
 etat : 93	(   0,  93)	         1.63772   2
 etat : 94	(   0,  94)	         2.59484   2
 etat : 95	(   0,  95)	         4.18312   2
 etat : 96	(   0,  96)	         6.70522   2
 etat : 97	(   0,  97)	         10.5529   2
 etat : 98	(   0,  98)	         16.1932   2
 etat : 99	(   0,  99)	         24.2336   2
 etat : 100	(   0, 100)	         35.5678   2

 etat : 101	(   1,   0)	      0.00406659   1
 etat : 102	(   1,   1)	      0.00420335   1
 etat : 103	(   1,   2)	      0.00437252   1
 etat : 104	(   1,   3)	      0.00458498   1
 etat : 105	(   1,   4)	      0.00483519   1
 etat : 106	(   1,   5)	      0.00512719   1
 etat : 107	(   1,   6)	      0.00546751   1
 etat : 108	(   1,   7)	      0.00586406   1
 etat : 109	(   1,   8)	      0.00632613   1
 etat : 110	(   1,   9)	      0.00686454   1
 etat : 111	(   1,  10)	       0.0074919   1
 etat : 112	(   1,  11)	       0.0082229   1
 etat : 113	(   1,  12)	      0.00907466   1
 etat : 114	(   1,  13)	       0.0100671   1
 etat : 115	(   1,  14)	       0.0112236   1
 etat : 116	(   1,  15)	        0.012571   1
 etat : 117	(   1,  16)	       0.0141411   1
 etat : 118	(   1,  17)	       0.0159706   1
 etat : 119	(   1,  18)	       0.0176286   2
 etat : 120	(   1,  19)	       0.0182701   2
 etat : 121	(   1,  20)	       0.0190292   2
 etat : 122	(   1,  21)	       0.0199275   2
 etat : 123	(   1,  22)	       0.0209905   2
 etat : 124	(   1,  23)	       0.0222484   2
 etat : 125	(   1,  24)	       0.0237368   2
 etat : 126	(   1,  25)	       0.0254981   2
 etat : 127	(   1,  26)	       0.0275823   2
 etat : 128	(   1,  27)	       0.0295857   2
 etat : 129	(   1,  28)	       0.0314518   2
 etat : 130	(   1,  29)	       0.0333729   2
 etat : 131	(   1,  30)	       0.0354624   2
 etat : 132	(   1,  31)	       0.0377549   2
 etat : 133	(   1,  32)	       0.0402918   2
 etat : 134	(   1,  33)	       0.0431233   2
 etat : 135	(   1,  34)	       0.0459282   2
 etat : 136	(   1,  35)	       0.0487712   2
 etat : 137	(   1,  36)	       0.0514869   2
 etat : 138	(   1,  37)	       0.0543066   2
 etat : 139	(   1,  38)	        0.057237   2
 etat : 140	(   1,  39)	       0.0603753   2
 etat : 141	(   1,  40)	       0.0637695   2
 etat : 142	(   1,  41)	       0.0672997   2
 etat : 143	(   1,  42)	       0.0709136   2
 etat : 144	(   1,  43)	       0.0744314   2
 etat : 145	(   1,  44)	       0.0779608   2
 etat : 146	(   1,  45)	       0.0814889   2
 etat : 147	(   1,  46)	       0.0851398   2
 etat : 148	(   1,  47)	       0.0889768   2
 etat : 149	(   1,  48)	       0.0930716   2
 etat : 150	(   1,  49)	       0.0972309   2
 etat : 151	(   1,  50)	         0.10154   2
 etat : 152	(   1,  51)	        0.105715   2
 etat : 153	(   1,  52)	        0.109944   2
 etat : 154	(   1,  53)	        0.114114   2
 etat : 155	(   1,  54)	        0.118416   2
 etat : 156	(   1,  55)	        0.122873   2
 etat : 157	(   1,  56)	        0.127463   2
 etat : 158	(   1,  57)	         0.13224   2
 etat : 159	(   1,  58)	         0.13698   2
 etat : 160	(   1,  59)	        0.141795   2
 etat : 161	(   1,  60)	        0.146504   2
 etat : 162	(   1,  61)	        0.151271   2
 etat : 163	(   1,  62)	        0.156073   2
 etat : 164	(   1,  63)	        0.161022   2
 etat : 165	(   1,  64)	        0.166095   2
 etat : 166	(   1,  65)	        0.171329   2
 etat : 167	(   1,  66)	        0.176575   2
 etat : 168	(   1,  67)	        0.181901   2
 etat : 169	(   1,  68)	        0.187132   2
 etat : 170	(   1,  69)	        0.192426   2
 etat : 171	(   1,  70)	        0.197713   2
 etat : 172	(   1,  71)	        0.203112   2
 etat : 173	(   1,  72)	        0.208655   2
 etat : 174	(   1,  73)	        0.214274   2
 etat : 175	(   1,  74)	        0.220059   2
 etat : 176	(   1,  75)	         0.22581   2
 etat : 177	(   1,  76)	        0.231672   2
 etat : 178	(   1,  77)	        0.237505   2
 etat : 179	(   1,  78)	        0.243476   2
 etat : 180	(   1,  79)	        0.249584   2
 etat : 181	(   1,  80)	        0.255957   2
 etat : 182	(   1,  81)	        0.262671   2
 etat : 183	(   1,  82)	        0.269843   2
 etat : 184	(   1,  83)	        0.277616   2
 etat : 185	(   1,  84)	         0.28632   2
 etat : 186	(   1,  85)	        0.296411   2
 etat : 187	(   1,  86)	        0.309004   2
 etat : 188	(   1,  87)	        0.325866   2
 etat : 189	(   1,  88)	        0.350828   2
 etat : 190	(   1,  89)	        0.390682   2
 etat : 191	(   1,  90)	        0.459024   2
 etat : 192	(   1,  91)	        0.580268   2
 etat : 193	(   1,  92)	        0.800154   2
 etat : 194	(   1,  93)	         1.19538   2
 etat : 195	(   1,  94)	         1.89582   2
 etat : 196	(   1,  95)	         3.09471   2
 etat : 197	(   1,  96)	         5.07632   2
 etat : 198	(   1,  97)	         8.20662   2
 etat : 199	(   1,  98)	         12.9524   2
 etat : 200	(   1,  99)	          19.865   2
 etat : 201	(   1, 100)	          29.663   2

